user_id,items,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
12227,"[57, 430, 398, 23, 420, 22, 84, 392, 61, 382, 5, 25, 41, 88, 11, 9, 14, 17]",57,430,398,23,420,22,84,392,61,382,5,25,41,88,11,9,14,17
12228,"[0, 234, 89, 712, 440, 380, 5, 396, 804, 14, 425, 84, 57, 21, 208, 55, 61, 420]",0,234,89,712,440,380,5,396,804,14,425,84,57,21,208,55,61,420
12229,"[84, 398, 383, 17, 19, 100, 382, 14, 57, 61, 22, 384, 23, 5, 402, 379, 376, 798]",84,398,383,17,19,100,382,14,57,61,22,384,23,5,402,379,376,798
12230,"[55, 31, 61, 11, 379, 412, 383, 84, 441, 398, 23, 21, 376, 19, 377, 57, 15, 54]",55,31,61,11,379,412,383,84,441,398,23,21,376,19,377,57,15,54
12231,"[804, 55, 169, 808, 198, 383, 172, 384, 67, 203, 798, 368, 57, 369, 807, 146, 441, 61]",804,55,169,808,198,383,172,384,67,203,798,368,57,369,807,146,441,61
12232,"[57, 14, 17, 55, 22, 15, 23, 398, 420, 409, 383, 431, 84, 26, 430, 27, 61, 402]",57,14,17,55,22,15,23,398,420,409,383,431,84,26,430,27,61,402
12233,"[14, 398, 57, 61, 23, 17, 22, 402, 16, 19, 20, 409, 382, 383, 84, 400, 401, 9]",14,398,57,61,23,17,22,402,16,19,20,409,382,383,84,400,401,9
12234,"[61, 57, 17, 398, 14, 23, 22, 84, 409, 55, 19, 425, 9, 30, 43, 420, 388, 62]",61,57,17,398,14,23,22,84,409,55,19,425,9,30,43,420,388,62
12235,"[57, 14, 84, 0, 384, 398, 61, 99, 82, 420, 23, 431, 22, 430, 17, 425, 409, 395]",57,14,84,0,384,398,61,99,82,420,23,431,22,430,17,425,409,395
12236,"[57, 14, 398, 84, 22, 82, 17, 61, 23, 19, 402, 383, 29, 16, 169, 5, 420, 396]",57,14,398,84,22,82,17,61,23,19,402,383,29,16,169,5,420,396
12237,"[14, 57, 398, 61, 22, 23, 84, 420, 383, 402, 17, 382, 409, 19, 396, 88, 388, 41]",14,57,398,61,22,23,84,420,383,402,17,382,409,19,396,88,388,41
12238,"[440, 84, 22, 82, 14, 134, 149, 408, 99, 798, 433, 179, 398, 409, 57, 158, 820, 441]",440,84,22,82,14,134,149,408,99,798,433,179,398,409,57,158,820,441
12239,"[57, 61, 84, 17, 16, 19, 409, 382, 14, 398, 5, 22, 25, 23, 430, 386, 420, 383]",57,61,84,17,16,19,409,382,14,398,5,22,25,23,430,386,420,383
12240,"[57, 61, 84, 430, 382, 398, 169, 383, 420, 5, 19, 384, 88, 14, 379, 376, 179, 798]",57,61,84,430,382,398,169,383,420,5,19,384,88,14,379,376,179,798
12241,"[57, 14, 61, 23, 22, 398, 383, 430, 420, 19, 382, 409, 84, 388, 17, 88, 5, 16]",57,14,61,23,22,398,383,430,420,19,382,409,84,388,17,88,5,16
12242,"[57, 61, 84, 402, 395, 14, 23, 17, 420, 169, 383, 22, 409, 396, 19, 382, 398, 432]",57,61,84,402,395,14,23,17,420,169,383,22,409,396,19,382,398,432
12243,"[23, 425, 41, 61, 57, 398, 30, 29, 31, 17, 412, 100, 402, 14, 9, 395, 396, 54]",23,425,41,61,57,398,30,29,31,17,412,100,402,14,9,395,396,54
12244,"[61, 57, 5, 382, 383, 23, 398, 712, 441, 420, 29, 22, 376, 55, 42, 30, 395, 14]",61,57,5,382,383,23,398,712,441,420,29,22,376,55,42,30,395,14
12245,"[57, 14, 99, 100, 398, 61, 17, 98, 16, 409, 402, 22, 23, 420, 84, 382, 19, 384]",57,14,99,100,398,61,17,98,16,409,402,22,23,420,84,382,19,384
12246,"[398, 57, 22, 14, 382, 19, 23, 84, 388, 383, 88, 61, 20, 29, 17, 376, 395, 420]",398,57,22,14,382,19,23,84,388,383,88,61,20,29,17,376,395,420
12247,"[54, 712, 41, 398, 412, 42, 438, 57, 55, 9, 23, 14, 425, 84, 61, 388, 402, 409]",54,712,41,398,412,42,438,57,55,9,23,14,425,84,61,388,402,409
12248,"[54, 57, 14, 61, 398, 420, 382, 412, 55, 383, 29, 84, 22, 409, 17, 23, 425, 441]",54,57,14,61,398,420,382,412,55,383,29,84,22,409,17,23,425,441
12249,"[103, 84, 22, 21, 198, 798, 88, 109, 804, 41, 14, 398, 383, 0, 55, 180, 393, 382]",103,84,22,21,198,798,88,109,804,41,14,398,383,0,55,180,393,382
12250,"[82, 84, 379, 57, 25, 440, 75, 23, 441, 432, 430, 393, 203, 173, 0, 392, 92, 22]",82,84,379,57,25,440,75,23,441,432,430,393,203,173,0,392,92,22
12251,"[14, 17, 84, 22, 409, 383, 420, 57, 5, 169, 23, 384, 29, 382, 398, 19, 61, 67]",14,17,84,22,409,383,420,57,5,169,23,384,29,382,398,19,61,67
12252,"[61, 14, 398, 57, 22, 84, 17, 16, 425, 23, 19, 100, 9, 409, 382, 430, 89, 384]",61,14,398,57,22,84,17,16,425,23,19,100,9,409,382,430,89,384
12253,"[382, 57, 169, 383, 798, 157, 179, 84, 420, 61, 23, 425, 5, 22, 14, 89, 398, 384]",382,57,169,383,798,157,179,84,420,61,23,425,5,22,14,89,398,384
12254,"[57, 14, 409, 61, 169, 432, 22, 398, 84, 17, 23, 9, 54, 430, 384, 383, 420, 382]",57,14,409,61,169,432,22,398,84,17,23,9,54,430,384,383,420,382
12255,"[57, 61, 55, 398, 430, 22, 84, 440, 14, 23, 82, 420, 16, 409, 89, 88, 21, 441]",57,61,55,398,430,22,84,440,14,23,82,420,16,409,89,88,21,441
12256,"[57, 14, 61, 398, 22, 23, 16, 84, 409, 19, 17, 430, 402, 55, 384, 9, 400, 382]",57,14,61,398,22,23,16,84,409,19,17,430,402,55,384,9,400,382
12257,"[14, 425, 398, 54, 61, 21, 57, 41, 420, 383, 402, 412, 382, 23, 42, 92, 441, 88]",14,425,398,54,61,21,57,41,420,383,402,412,382,23,42,92,441,88
12258,"[61, 57, 55, 14, 398, 393, 23, 382, 409, 17, 430, 22, 443, 19, 406, 425, 399, 84]",61,57,55,14,398,393,23,382,409,17,430,22,443,19,406,425,399,84
12259,"[14, 41, 57, 61, 398, 21, 425, 42, 84, 402, 43, 403, 17, 409, 54, 22, 412, 430]",14,41,57,61,398,21,425,42,84,402,43,403,17,409,54,22,412,430
12260,"[398, 57, 425, 402, 41, 14, 411, 61, 22, 400, 23, 42, 17, 84, 420, 9, 0, 29]",398,57,425,402,41,14,411,61,22,400,23,42,17,84,420,9,0,29
12261,"[57, 61, 14, 425, 398, 19, 798, 22, 84, 17, 23, 420, 198, 430, 55, 382, 88, 409]",57,61,14,425,398,19,798,22,84,17,23,420,198,430,55,382,88,409
12262,"[0, 57, 14, 84, 398, 17, 61, 430, 22, 431, 23, 420, 16, 409, 19, 402, 382, 440]",0,57,14,84,398,17,61,430,22,431,23,420,16,409,19,402,382,440
12263,"[14, 61, 420, 57, 409, 55, 19, 23, 42, 22, 41, 412, 84, 89, 398, 30, 31, 425]",14,61,420,57,409,55,19,23,42,22,41,412,84,89,398,30,31,425
12264,"[41, 398, 42, 402, 84, 412, 88, 16, 100, 29, 57, 61, 14, 75, 409, 109, 414, 382]",41,398,42,402,84,412,88,16,100,29,57,61,14,75,409,109,414,382
12265,"[14, 398, 57, 22, 19, 84, 388, 88, 61, 383, 402, 17, 382, 41, 420, 425, 376, 5]",14,398,57,22,19,84,388,88,61,383,402,17,382,41,420,425,376,5
12266,"[23, 84, 41, 29, 22, 402, 19, 437, 396, 420, 61, 14, 57, 398, 42, 30, 434, 17]",23,84,41,29,22,402,19,437,396,420,61,14,57,398,42,30,434,17
12267,"[57, 430, 61, 25, 84, 55, 22, 440, 17, 14, 398, 409, 15, 441, 419, 169, 9, 23]",57,430,61,25,84,55,22,440,17,14,398,409,15,441,419,169,9,23
12268,"[14, 57, 17, 398, 22, 402, 55, 61, 409, 100, 41, 9, 99, 382, 84, 23, 42, 19]",14,57,17,398,22,402,55,61,409,100,41,9,99,382,84,23,42,19
12269,"[84, 23, 409, 402, 42, 82, 169, 432, 14, 179, 57, 398, 17, 382, 61, 22, 394, 16]",84,23,409,402,42,82,169,432,14,179,57,398,17,382,61,22,394,16
12270,"[54, 99, 100, 57, 84, 61, 0, 398, 23, 109, 411, 103, 42, 420, 55, 17, 15, 430]",54,99,100,57,84,61,0,398,23,109,411,103,42,420,55,17,15,430
12271,"[21, 55, 808, 89, 84, 110, 41, 14, 15, 437, 440, 24, 402, 19, 23, 376, 169, 61]",21,55,808,89,84,110,41,14,15,437,440,24,402,19,23,376,169,61
12272,"[57, 61, 398, 409, 89, 17, 14, 55, 23, 84, 383, 420, 41, 88, 22, 425, 402, 379]",57,61,398,409,89,17,14,55,23,84,383,420,41,88,22,425,402,379
12273,"[57, 14, 22, 398, 23, 55, 19, 17, 61, 383, 84, 420, 41, 425, 382, 430, 402, 29]",57,14,22,398,23,55,19,17,61,383,84,420,41,425,382,430,402,29
12274,"[57, 61, 382, 383, 5, 84, 14, 420, 430, 432, 19, 380, 379, 23, 64, 377, 394, 17]",57,61,382,383,5,84,14,420,430,432,19,380,379,23,64,377,394,17
12275,"[61, 57, 55, 393, 24, 14, 398, 798, 425, 42, 440, 401, 430, 21, 84, 25, 380, 402]",61,57,55,393,24,14,398,798,425,42,440,401,430,21,84,25,380,402
12276,"[398, 14, 23, 84, 57, 17, 409, 402, 383, 22, 61, 85, 26, 382, 16, 15, 400, 19]",398,14,23,84,57,17,409,402,383,22,61,85,26,382,16,15,400,19
12277,"[61, 14, 57, 409, 84, 425, 402, 398, 17, 9, 41, 23, 29, 22, 100, 395, 42, 382]",61,14,57,409,84,425,402,398,17,9,41,23,29,22,100,395,42,382
12278,"[14, 61, 398, 425, 57, 23, 409, 383, 412, 22, 712, 17, 84, 9, 384, 19, 395, 437]",14,61,398,425,57,23,409,383,412,22,712,17,84,9,384,19,395,437
12279,"[55, 23, 402, 62, 430, 170, 63, 61, 425, 57, 54, 169, 19, 41, 396, 42, 84, 14]",55,23,402,62,430,170,63,61,425,57,54,169,19,41,396,42,84,14
12280,"[55, 54, 425, 398, 57, 412, 14, 29, 23, 430, 61, 82, 395, 420, 84, 402, 393, 409]",55,54,425,398,57,412,14,29,23,430,61,82,395,420,84,402,393,409
12281,"[398, 41, 402, 14, 384, 61, 23, 42, 17, 19, 798, 382, 84, 425, 88, 57, 403, 55]",398,41,402,14,384,61,23,42,17,19,798,382,84,425,88,57,403,55
12282,"[398, 9, 411, 395, 14, 61, 55, 383, 23, 57, 41, 402, 42, 382, 84, 22, 5, 19]",398,9,411,395,14,61,55,383,23,57,41,402,42,382,84,22,5,19
12283,"[398, 425, 411, 54, 41, 403, 42, 0, 23, 61, 9, 14, 395, 27, 57, 10, 21, 402]",398,425,411,54,41,403,42,0,23,61,9,14,395,27,57,10,21,402
12284,"[14, 57, 61, 22, 19, 402, 84, 409, 17, 23, 398, 169, 425, 382, 430, 395, 388, 5]",14,57,61,22,19,402,84,409,17,23,398,169,425,382,430,395,388,5
12285,"[14, 398, 61, 425, 57, 402, 84, 383, 23, 169, 22, 29, 388, 396, 395, 31, 88, 41]",14,398,61,425,57,402,84,383,23,169,22,29,388,396,395,31,88,41
12286,"[712, 57, 14, 398, 9, 22, 23, 29, 420, 54, 61, 89, 17, 27, 84, 425, 382, 409]",712,57,14,398,9,22,23,29,420,54,61,89,17,27,84,425,382,409
12287,"[398, 23, 57, 61, 17, 402, 14, 22, 9, 425, 25, 84, 409, 420, 430, 42, 169, 29]",398,23,57,61,17,402,14,22,9,425,25,84,409,420,430,42,169,29
12288,"[14, 61, 398, 57, 16, 409, 402, 23, 22, 395, 9, 84, 17, 384, 41, 29, 712, 425]",14,61,398,57,16,409,402,23,22,395,9,84,17,384,41,29,712,425
12289,"[57, 61, 84, 14, 9, 22, 398, 430, 382, 425, 82, 383, 402, 17, 23, 5, 169, 391]",57,61,84,14,9,22,398,430,382,425,82,383,402,17,23,5,169,391
12290,"[14, 17, 100, 409, 398, 712, 383, 425, 99, 382, 57, 23, 104, 169, 420, 102, 22, 412]",14,17,100,409,398,712,383,425,99,382,57,23,104,169,420,102,22,412
12291,"[14, 57, 61, 17, 409, 712, 22, 16, 84, 398, 23, 382, 420, 82, 388, 396, 19, 430]",14,57,61,17,409,712,22,16,84,398,23,382,420,82,388,396,19,430
12292,"[57, 14, 398, 61, 430, 440, 441, 17, 21, 22, 84, 23, 420, 87, 19, 82, 31, 15]",57,14,398,61,430,440,441,17,21,22,84,23,420,87,19,82,31,15
12293,"[55, 54, 14, 383, 102, 425, 22, 89, 429, 382, 398, 402, 61, 134, 169, 88, 16, 409]",55,54,14,383,102,425,22,89,429,382,398,402,61,134,169,88,16,409
12294,"[57, 84, 402, 398, 61, 22, 88, 54, 14, 430, 400, 85, 420, 23, 403, 383, 67, 5]",57,84,402,398,61,22,88,54,14,430,400,85,420,23,403,383,67,5
12295,"[804, 26, 425, 100, 25, 211, 14, 231, 57, 563, 230, 23, 89, 169, 22, 798, 54, 807]",804,26,425,100,25,211,14,231,57,563,230,23,89,169,22,798,54,807
12296,"[57, 61, 84, 409, 23, 14, 17, 22, 398, 382, 383, 396, 9, 86, 395, 85, 411, 169]",57,61,84,409,23,14,17,22,398,382,383,396,9,86,395,85,411,169
12297,"[57, 14, 61, 398, 22, 23, 84, 100, 9, 17, 430, 409, 82, 19, 55, 102, 89, 395]",57,14,61,398,22,23,84,100,9,17,430,409,82,19,55,102,89,395
12298,"[14, 17, 19, 22, 23, 383, 5, 798, 804, 57, 425, 88, 382, 799, 808, 409, 807, 24]",14,17,19,22,23,383,5,798,804,57,425,88,382,799,808,409,807,24
12299,"[57, 84, 23, 61, 398, 22, 382, 383, 409, 14, 17, 420, 430, 41, 432, 26, 402, 19]",57,84,23,61,398,22,382,383,409,14,17,420,430,41,432,26,402,19
12300,"[14, 398, 17, 409, 712, 55, 61, 57, 22, 84, 42, 425, 19, 16, 23, 9, 402, 169]",14,398,17,409,712,55,61,57,22,84,42,425,19,16,23,9,402,169
12301,"[14, 409, 57, 23, 17, 61, 55, 382, 84, 16, 398, 402, 383, 19, 15, 22, 401, 425]",14,409,57,23,17,61,55,382,84,16,398,402,383,19,15,22,401,425
12302,"[57, 61, 430, 14, 409, 440, 25, 432, 22, 23, 84, 17, 382, 398, 16, 19, 431, 383]",57,61,430,14,409,440,25,432,22,23,84,17,382,398,16,19,431,383
12303,"[41, 425, 54, 412, 402, 42, 67, 23, 383, 409, 55, 84, 398, 384, 27, 14, 413, 43]",41,425,54,412,402,42,67,23,383,409,55,84,398,384,27,14,413,43
12304,"[61, 23, 398, 57, 17, 409, 22, 9, 420, 19, 14, 383, 29, 402, 430, 425, 88, 84]",61,23,398,57,17,409,22,9,420,19,14,383,29,402,430,425,88,84
12305,"[14, 440, 0, 61, 409, 437, 398, 380, 89, 11, 22, 5, 88, 84, 396, 173, 248, 57]",14,440,0,61,409,437,398,380,89,11,22,5,88,84,396,173,248,57
12306,"[57, 84, 383, 425, 420, 14, 388, 61, 23, 22, 409, 376, 398, 55, 88, 431, 396, 82]",57,84,383,425,420,14,388,61,23,22,409,376,398,55,88,431,396,82
12307,"[57, 398, 61, 14, 409, 9, 17, 411, 23, 41, 16, 55, 100, 430, 402, 425, 42, 19]",57,398,61,14,409,9,17,411,23,41,16,55,100,430,402,425,42,19
12308,"[57, 61, 9, 23, 10, 398, 14, 409, 22, 0, 420, 84, 17, 384, 425, 430, 85, 54]",57,61,9,23,10,398,14,409,22,0,420,84,17,384,425,430,85,54
12309,"[23, 14, 57, 409, 84, 398, 61, 16, 384, 9, 402, 100, 42, 432, 437, 17, 395, 41]",23,14,57,409,84,398,61,16,384,9,402,100,42,432,437,17,395,41
12310,"[57, 14, 398, 420, 84, 42, 61, 22, 29, 383, 55, 402, 23, 41, 17, 395, 382, 169]",57,14,398,420,84,42,61,22,29,383,55,402,23,41,17,395,382,169
12311,"[14, 57, 398, 409, 22, 23, 84, 17, 16, 61, 402, 19, 9, 430, 41, 395, 411, 396]",14,57,398,409,22,23,84,17,16,61,402,19,9,430,41,395,411,396
12312,"[14, 57, 55, 420, 84, 9, 383, 23, 54, 425, 398, 22, 409, 17, 388, 88, 19, 169]",14,57,55,420,84,9,383,23,54,425,398,22,409,17,388,88,19,169
12313,"[57, 61, 22, 398, 23, 14, 409, 17, 84, 55, 430, 19, 29, 382, 420, 412, 41, 402]",57,61,22,398,23,14,409,17,84,55,430,19,29,382,420,412,41,402
12314,"[57, 55, 14, 61, 23, 398, 84, 22, 41, 409, 420, 17, 425, 10, 430, 382, 169, 396]",57,55,14,61,23,398,84,22,41,409,420,17,425,10,430,382,169,396
12315,"[14, 398, 409, 22, 57, 420, 402, 23, 382, 0, 19, 61, 9, 17, 16, 84, 383, 55]",14,398,409,22,57,420,402,23,382,0,19,61,9,17,16,84,383,55
12316,"[57, 398, 61, 14, 19, 395, 17, 420, 23, 22, 382, 29, 16, 84, 383, 402, 425, 82]",57,398,61,14,19,395,17,420,23,22,382,29,16,84,383,402,425,82
12317,"[55, 84, 57, 23, 9, 41, 61, 14, 409, 169, 382, 383, 88, 89, 22, 432, 25, 17]",55,84,57,23,9,41,61,14,409,169,382,383,88,89,22,432,25,17
12318,"[712, 425, 41, 412, 409, 383, 382, 14, 11, 413, 398, 54, 23, 9, 384, 411, 402, 21]",712,425,41,412,409,383,382,14,11,413,398,54,23,9,384,411,402,21
12319,"[14, 17, 9, 22, 398, 432, 84, 57, 23, 425, 61, 88, 420, 41, 412, 383, 409, 382]",14,17,9,22,398,432,84,57,23,425,61,88,420,41,412,383,409,382
12320,"[61, 14, 398, 22, 57, 17, 409, 16, 23, 41, 84, 395, 430, 382, 100, 19, 432, 21]",61,14,398,22,57,17,409,16,23,41,84,395,430,382,100,19,432,21
12321,"[712, 14, 398, 23, 61, 17, 57, 22, 395, 16, 100, 29, 382, 109, 84, 388, 425, 21]",712,14,398,23,61,17,57,22,395,16,100,29,382,109,84,388,425,21
12322,"[55, 14, 104, 204, 89, 23, 169, 57, 843, 61, 146, 25, 398, 379, 84, 402, 412, 205]",55,14,104,204,89,23,169,57,843,61,146,25,398,379,84,402,412,205
12323,"[14, 17, 402, 409, 398, 61, 16, 84, 57, 23, 437, 22, 383, 9, 384, 19, 41, 382]",14,17,402,409,398,61,16,84,57,23,437,22,383,9,384,19,41,382
12324,"[14, 23, 22, 61, 57, 398, 19, 409, 402, 383, 9, 382, 42, 17, 29, 395, 88, 384]",14,23,22,61,57,398,19,409,402,383,9,382,42,17,29,395,88,384
12325,"[61, 57, 84, 23, 17, 402, 41, 409, 22, 14, 398, 382, 42, 19, 430, 396, 383, 82]",61,57,84,23,17,402,41,409,22,14,398,382,42,19,430,396,383,82
12326,"[84, 23, 14, 57, 61, 398, 409, 382, 22, 430, 420, 388, 82, 85, 41, 402, 391, 17]",84,23,14,57,61,398,409,382,22,430,420,388,82,85,41,402,391,17
12327,"[14, 23, 382, 88, 383, 402, 55, 41, 22, 19, 42, 17, 398, 31, 712, 376, 84, 61]",14,23,382,88,383,402,55,41,22,19,42,17,398,31,712,376,84,61
12328,"[55, 61, 23, 17, 57, 22, 14, 398, 19, 84, 409, 425, 383, 430, 402, 29, 169, 41]",55,61,23,17,57,22,14,398,19,84,409,425,383,430,402,29,169,41
12329,"[14, 398, 57, 23, 19, 22, 84, 82, 395, 382, 61, 402, 169, 17, 430, 383, 420, 29]",14,398,57,23,19,22,84,82,395,382,61,402,169,17,430,383,420,29
12330,"[14, 22, 57, 61, 19, 382, 23, 41, 398, 383, 402, 84, 432, 88, 430, 5, 379, 376]",14,22,57,61,19,382,23,41,398,383,402,84,432,88,430,5,379,376
12331,"[57, 23, 61, 425, 420, 55, 17, 54, 383, 388, 396, 14, 84, 376, 412, 798, 29, 398]",57,23,61,425,420,55,17,54,383,388,396,14,84,376,412,798,29,398
12332,"[42, 41, 89, 88, 61, 55, 442, 376, 15, 804, 393, 198, 170, 14, 812, 248, 84, 384]",42,41,89,88,61,55,442,376,15,804,393,198,170,14,812,248,84,384
12333,"[712, 713, 412, 398, 23, 388, 409, 92, 57, 14, 17, 25, 391, 55, 420, 84, 61, 425]",712,713,412,398,23,388,409,92,57,14,17,25,391,55,420,84,61,425
12334,"[57, 398, 61, 420, 14, 382, 16, 17, 430, 0, 19, 22, 84, 409, 384, 383, 23, 388]",57,398,61,420,14,382,16,17,430,0,19,22,84,409,384,383,23,388
12335,"[440, 430, 11, 57, 61, 14, 23, 446, 89, 15, 396, 84, 55, 398, 382, 0, 22, 394]",440,430,11,57,61,14,23,446,89,15,396,84,55,398,382,0,22,394
12336,"[14, 169, 55, 398, 804, 19, 17, 23, 798, 22, 179, 402, 15, 29, 198, 170, 57, 61]",14,169,55,398,804,19,17,23,798,22,179,402,15,29,198,170,57,61
12337,"[14, 398, 57, 23, 17, 402, 16, 85, 22, 41, 396, 409, 61, 86, 430, 84, 19, 391]",14,398,57,23,17,402,16,85,22,41,396,409,61,86,430,84,19,391
12338,"[398, 55, 57, 67, 61, 425, 22, 54, 409, 14, 26, 412, 16, 414, 84, 5, 23, 19]",398,55,57,67,61,425,22,54,409,14,26,412,16,414,84,5,23,19
12339,"[14, 61, 15, 41, 384, 402, 22, 382, 42, 57, 88, 398, 169, 383, 89, 17, 92, 5]",14,61,15,41,384,402,22,382,42,57,88,398,169,383,89,17,92,5
12340,"[14, 84, 398, 57, 382, 19, 402, 383, 22, 17, 16, 384, 61, 409, 23, 15, 21, 169]",14,84,398,57,382,19,402,383,22,17,16,384,61,409,23,15,21,169
12341,"[57, 61, 22, 23, 17, 398, 430, 19, 382, 383, 384, 431, 84, 14, 15, 9, 432, 409]",57,61,22,23,17,398,430,19,382,383,384,431,84,14,15,9,432,409
12342,"[14, 57, 398, 409, 61, 17, 84, 430, 16, 383, 19, 382, 22, 23, 395, 9, 420, 425]",14,57,398,409,61,17,84,430,16,383,19,382,22,23,395,9,420,425
12343,"[57, 61, 398, 22, 14, 84, 17, 9, 23, 409, 430, 16, 55, 19, 411, 15, 383, 82]",57,61,398,22,14,84,17,9,23,409,430,16,55,19,411,15,383,82
12344,"[57, 61, 22, 430, 398, 409, 14, 82, 85, 84, 17, 431, 169, 23, 396, 437, 383, 420]",57,61,22,430,398,409,14,82,85,84,17,431,169,23,396,437,383,420
12345,"[57, 61, 14, 430, 376, 22, 382, 5, 19, 383, 398, 29, 384, 84, 379, 23, 17, 169]",57,61,14,430,376,22,382,5,19,383,398,29,384,84,379,23,17,169
12346,"[14, 398, 16, 22, 57, 23, 17, 84, 19, 409, 382, 383, 61, 402, 169, 5, 379, 388]",14,398,16,22,57,23,17,84,19,409,382,383,61,402,169,5,379,388
12347,"[84, 398, 61, 23, 383, 57, 420, 432, 396, 395, 22, 86, 67, 431, 14, 382, 169, 88]",84,398,61,23,383,57,420,432,396,395,22,86,67,431,14,382,169,88
12348,"[14, 17, 409, 19, 23, 16, 55, 57, 84, 41, 22, 382, 430, 61, 5, 85, 42, 169]",14,17,409,19,23,16,55,57,84,41,22,382,430,61,5,85,42,169
12349,"[0, 84, 89, 382, 21, 393, 425, 380, 712, 55, 61, 402, 41, 440, 42, 5, 57, 82]",0,84,89,382,21,393,425,380,712,55,61,402,41,440,42,5,57,82
12350,"[55, 54, 425, 14, 104, 89, 169, 843, 146, 379, 412, 205, 411, 13, 383, 402, 401, 64]",55,54,425,14,104,89,169,843,146,379,412,205,411,13,383,402,401,64
12351,"[55, 425, 57, 61, 22, 420, 67, 23, 398, 14, 169, 26, 798, 412, 84, 173, 11, 54]",55,425,57,61,22,420,67,23,398,14,169,26,798,412,84,173,11,54
12352,"[57, 398, 61, 100, 29, 23, 54, 420, 84, 412, 55, 17, 430, 396, 26, 22, 14, 425]",57,398,61,100,29,23,54,420,84,412,55,17,430,396,26,22,14,425
12353,"[55, 84, 57, 61, 22, 23, 14, 169, 398, 430, 420, 17, 383, 82, 382, 16, 402, 29]",55,84,57,61,22,23,14,169,398,430,420,17,383,82,382,16,402,29
12354,"[398, 41, 57, 808, 29, 17, 22, 14, 198, 169, 812, 420, 19, 402, 88, 61, 84, 383]",398,41,57,808,29,17,22,14,198,169,812,420,19,402,88,61,84,383
12355,"[57, 61, 23, 409, 100, 398, 384, 393, 399, 432, 440, 22, 430, 41, 84, 14, 104, 9]",57,61,23,409,100,398,384,393,399,432,440,22,430,41,84,14,104,9
12356,"[14, 57, 61, 84, 383, 5, 22, 395, 88, 382, 379, 398, 19, 411, 17, 798, 376, 23]",14,57,61,84,383,5,22,395,88,382,379,398,19,411,17,798,376,23
12357,"[57, 61, 398, 14, 17, 55, 430, 169, 41, 22, 84, 15, 5, 165, 23, 434, 420, 409]",57,61,398,14,17,55,430,169,41,22,84,15,5,165,23,434,420,409
12358,"[55, 14, 425, 54, 57, 712, 61, 398, 383, 89, 23, 169, 22, 412, 84, 432, 17, 88]",55,14,425,54,57,712,61,398,383,89,23,169,22,412,84,432,17,88
12359,"[14, 398, 61, 84, 57, 22, 23, 29, 100, 16, 411, 376, 85, 17, 402, 55, 409, 395]",14,398,61,84,57,22,23,29,100,16,411,376,85,17,402,55,409,395
12360,"[61, 14, 57, 23, 84, 402, 412, 22, 383, 398, 425, 420, 388, 17, 421, 396, 42, 88]",61,14,57,23,84,402,412,22,383,398,425,420,388,17,421,396,42,88
12361,"[61, 57, 55, 425, 14, 393, 402, 398, 440, 408, 422, 23, 409, 54, 22, 430, 17, 84]",61,57,55,425,14,393,402,398,440,408,422,23,409,54,22,430,17,84
12362,"[57, 14, 61, 84, 23, 409, 22, 398, 17, 382, 19, 430, 380, 9, 16, 402, 379, 388]",57,14,61,84,23,409,22,398,17,382,19,430,380,9,16,402,379,388
12363,"[57, 61, 398, 14, 409, 84, 23, 22, 16, 17, 430, 382, 420, 19, 402, 25, 21, 55]",57,61,398,14,409,84,23,22,16,17,430,382,420,19,402,25,21,55
12364,"[61, 57, 398, 55, 430, 84, 23, 22, 17, 409, 14, 100, 16, 402, 19, 29, 420, 382]",61,57,398,55,430,84,23,22,17,409,14,100,16,402,19,29,420,382
12365,"[169, 170, 799, 198, 798, 179, 813, 203, 808, 171, 14, 804, 55, 402, 134, 42, 420, 100]",169,170,799,198,798,179,813,203,808,171,14,804,55,402,134,42,420,100
12366,"[57, 84, 61, 14, 398, 22, 23, 383, 425, 395, 382, 432, 384, 420, 85, 402, 437, 430]",57,84,61,14,398,22,23,383,425,395,382,432,384,420,85,402,437,430
12367,"[398, 57, 425, 84, 61, 402, 41, 42, 14, 23, 17, 9, 27, 437, 22, 400, 54, 409]",398,57,425,84,61,402,41,42,14,23,17,9,27,437,22,400,54,409
12368,"[57, 61, 398, 99, 84, 14, 100, 430, 22, 382, 19, 409, 17, 23, 383, 11, 432, 16]",57,61,398,99,84,14,100,430,22,382,19,409,17,23,383,11,432,16
12369,"[57, 61, 55, 14, 23, 16, 402, 398, 42, 88, 5, 17, 22, 430, 409, 437, 19, 84]",57,61,55,14,23,16,402,398,42,88,5,17,22,430,409,437,19,84
12370,"[14, 54, 89, 425, 398, 0, 88, 41, 420, 382, 443, 57, 21, 61, 42, 402, 798, 84]",14,54,89,425,398,0,88,41,420,382,443,57,21,61,42,402,798,84
12371,"[57, 14, 398, 17, 15, 22, 430, 409, 61, 84, 23, 19, 383, 382, 431, 437, 712, 388]",57,14,398,17,15,22,430,409,61,84,23,19,383,382,431,437,712,388
12372,"[57, 14, 61, 382, 169, 420, 379, 5, 409, 808, 377, 170, 22, 157, 17, 165, 19, 55]",57,14,61,382,169,420,379,5,409,808,377,170,22,157,17,165,19,55
