user_id,items,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
8725,"[57, 84, 61, 14, 41, 398, 412, 23, 169, 54, 17, 22, 395, 19, 409]",57,84,61,14,41,398,412,23,169,54,17,22,395,19,409
8726,"[57, 61, 17, 5, 409, 430, 24, 398, 399, 380, 411, 42, 14, 432, 425]",57,61,17,5,409,430,24,398,399,380,411,42,14,432,425
8727,"[169, 798, 89, 146, 804, 179, 157, 799, 134, 149, 203, 803, 198, 808, 170]",169,798,89,146,804,179,157,799,134,149,203,803,198,808,170
8728,"[54, 22, 55, 14, 425, 798, 169, 256, 804, 19, 198, 89, 807, 400, 431]",54,22,55,14,425,798,169,256,804,19,198,89,807,400,431
8729,"[99, 100, 14, 61, 383, 382, 23, 402, 102, 98, 398, 57, 22, 84, 425]",99,100,14,61,383,382,23,402,102,98,398,57,22,84,425
8730,"[14, 57, 383, 61, 23, 409, 402, 22, 169, 41, 395, 16, 382, 425, 17]",14,57,383,61,23,409,402,22,169,41,395,16,382,425,17
8731,"[409, 23, 14, 402, 16, 84, 55, 17, 398, 57, 22, 9, 61, 420, 383]",409,23,14,402,16,84,55,17,398,57,22,9,61,420,383
8732,"[57, 61, 430, 23, 25, 14, 22, 24, 84, 19, 382, 398, 383, 420, 17]",57,61,430,23,25,14,22,24,84,19,382,398,383,420,17
8733,"[55, 712, 57, 84, 61, 420, 398, 432, 396, 22, 29, 394, 382, 5, 804]",55,712,57,84,61,420,398,432,396,22,29,394,382,5,804
8734,"[14, 55, 398, 425, 395, 409, 22, 420, 382, 92, 57, 16, 383, 5, 388]",14,55,398,425,395,409,22,420,382,92,57,16,383,5,388
8735,"[57, 14, 420, 425, 84, 61, 398, 402, 17, 29, 41, 82, 54, 395, 42]",57,14,420,425,84,61,398,402,17,29,41,82,54,395,42
8736,"[41, 382, 61, 42, 169, 22, 15, 384, 388, 379, 383, 377, 411, 14, 57]",41,382,61,42,169,22,15,384,388,379,383,377,411,14,57
8737,"[14, 55, 57, 61, 22, 382, 383, 432, 84, 54, 169, 88, 391, 430, 398]",14,55,57,61,22,382,383,432,84,54,169,88,391,430,398
8738,"[57, 61, 14, 84, 398, 383, 41, 425, 395, 409, 23, 88, 54, 382, 798]",57,61,14,84,398,383,41,425,395,409,23,88,54,382,798
8739,"[99, 109, 102, 98, 100, 103, 169, 57, 112, 799, 14, 41, 61, 107, 157]",99,109,102,98,100,103,169,57,112,799,14,41,61,107,157
8740,"[57, 61, 11, 384, 22, 84, 399, 23, 382, 383, 420, 432, 430, 409, 14]",57,61,11,384,22,84,399,23,382,383,420,432,430,409,14
8741,"[57, 61, 84, 23, 17, 14, 383, 431, 395, 31, 382, 82, 22, 19, 27]",57,61,84,23,17,14,383,431,395,31,382,82,22,19,27
8742,"[61, 57, 23, 55, 22, 430, 14, 398, 17, 409, 169, 402, 41, 384, 88]",61,57,23,55,22,430,14,398,17,409,169,402,41,384,88
8743,"[398, 54, 57, 84, 23, 430, 420, 14, 30, 61, 29, 400, 403, 31, 396]",398,54,57,84,23,430,420,14,30,61,29,400,403,31,396
8744,"[84, 382, 383, 57, 5, 23, 22, 89, 420, 388, 82, 61, 798, 430, 376]",84,382,383,57,5,23,22,89,420,388,82,61,798,430,376
8745,"[61, 57, 398, 425, 14, 22, 23, 84, 17, 41, 29, 402, 55, 19, 380]",61,57,398,425,14,22,23,84,17,41,29,402,55,19,380
8746,"[409, 100, 84, 14, 61, 57, 17, 16, 382, 169, 22, 383, 15, 384, 23]",409,100,84,14,61,57,17,16,382,169,22,383,15,384,23
8747,"[57, 398, 61, 430, 14, 22, 84, 82, 23, 19, 17, 92, 16, 376, 5]",57,398,61,430,14,22,84,82,23,19,17,92,16,376,5
8748,"[57, 430, 61, 84, 23, 109, 41, 22, 440, 85, 25, 400, 421, 395, 412]",57,430,61,84,23,109,41,22,440,85,25,400,421,395,412
8749,"[84, 61, 23, 398, 57, 383, 402, 14, 440, 430, 92, 17, 382, 409, 85]",84,61,23,398,57,383,402,14,440,430,92,17,382,409,85
8750,"[61, 57, 23, 22, 84, 409, 398, 430, 17, 14, 16, 420, 27, 379, 29]",61,57,23,22,84,409,398,430,17,14,16,420,27,379,29
8751,"[380, 22, 23, 383, 57, 92, 41, 54, 61, 15, 84, 14, 25, 55, 17]",380,22,23,383,57,92,41,54,61,15,84,14,25,55,17
8752,"[14, 383, 398, 16, 384, 395, 382, 61, 23, 402, 27, 29, 409, 100, 411]",14,383,398,16,384,395,382,61,23,402,27,29,409,100,411
8753,"[57, 22, 61, 84, 398, 23, 430, 55, 382, 383, 443, 169, 421, 392, 420]",57,22,61,84,398,23,430,55,382,383,443,169,421,392,420
8754,"[55, 103, 61, 41, 88, 42, 411, 63, 10, 402, 109, 23, 169, 197, 233]",55,103,61,41,88,42,411,63,10,402,109,23,169,197,233
8755,"[14, 398, 22, 27, 57, 5, 17, 402, 712, 15, 19, 382, 420, 388, 84]",14,398,22,27,57,5,17,402,712,15,19,382,420,388,84
8756,"[57, 61, 22, 14, 398, 395, 16, 84, 383, 431, 376, 92, 17, 430, 19]",57,61,22,14,398,395,16,84,383,431,376,92,17,430,19
8757,"[100, 99, 102, 798, 98, 799, 42, 425, 41, 89, 23, 88, 54, 169, 43]",100,99,102,798,98,799,42,425,41,89,23,88,54,169,43
8758,"[57, 712, 84, 398, 14, 383, 23, 440, 5, 382, 15, 61, 22, 431, 713]",57,712,84,398,14,383,23,440,5,382,15,61,22,431,713
8759,"[14, 23, 9, 17, 402, 57, 420, 61, 84, 409, 382, 22, 19, 88, 430]",14,23,9,17,402,57,420,61,84,409,382,22,19,88,430
8760,"[61, 402, 55, 412, 41, 89, 54, 42, 425, 67, 398, 57, 393, 400, 430]",61,402,55,412,41,89,54,42,425,67,398,57,393,400,430
8761,"[14, 41, 57, 425, 409, 17, 384, 398, 84, 402, 173, 88, 412, 23, 432]",14,41,57,425,409,17,384,398,84,402,173,88,412,23,432
8762,"[57, 61, 430, 25, 14, 431, 425, 19, 23, 17, 432, 55, 41, 399, 394]",57,61,430,25,14,431,425,19,23,17,432,55,41,399,394
8763,"[712, 84, 9, 412, 61, 169, 57, 398, 395, 23, 21, 14, 41, 420, 402]",712,84,9,412,61,169,57,398,395,23,21,14,41,420,402
8764,"[14, 57, 61, 23, 22, 17, 84, 398, 409, 430, 440, 16, 55, 383, 85]",14,57,61,23,22,17,84,398,409,430,440,16,55,383,85
8765,"[14, 17, 57, 84, 15, 398, 420, 23, 22, 713, 5, 19, 409, 61, 425]",14,17,57,84,15,398,420,23,22,713,5,19,409,61,425
8766,"[17, 14, 19, 425, 409, 23, 22, 402, 84, 41, 383, 57, 16, 420, 382]",17,14,19,425,409,23,22,402,84,41,383,57,16,420,382
8767,"[61, 169, 14, 170, 398, 23, 22, 57, 402, 84, 808, 42, 171, 142, 379]",61,169,14,170,398,23,22,57,402,84,808,42,171,142,379
8768,"[14, 61, 398, 23, 17, 57, 22, 409, 84, 169, 16, 384, 26, 24, 19]",14,61,398,23,17,57,22,409,84,169,16,384,26,24,19
8769,"[55, 14, 169, 798, 808, 812, 425, 382, 420, 440, 19, 23, 404, 88, 15]",55,14,169,798,808,812,425,382,420,440,19,23,404,88,15
8770,"[14, 41, 441, 24, 798, 804, 812, 377, 427, 806, 89, 62, 55, 396, 31]",14,41,441,24,798,804,812,377,427,806,89,62,55,396,31
8771,"[57, 61, 398, 14, 22, 430, 19, 23, 409, 382, 380, 16, 383, 5, 379]",57,61,398,14,22,430,19,23,409,382,380,16,383,5,379
8772,"[89, 798, 420, 383, 165, 419, 157, 402, 425, 169, 0, 712, 382, 5, 57]",89,798,420,383,165,419,157,402,425,169,0,712,382,5,57
8773,"[14, 57, 61, 55, 84, 22, 402, 430, 21, 9, 398, 82, 395, 0, 384]",14,57,61,55,84,22,402,430,21,9,398,82,395,0,384
8774,"[55, 16, 398, 14, 425, 23, 54, 61, 31, 396, 57, 29, 395, 22, 383]",55,16,398,14,425,23,54,61,31,396,57,29,395,22,383
8775,"[61, 398, 402, 14, 57, 100, 102, 99, 19, 382, 101, 393, 432, 401, 22]",61,398,402,14,57,100,102,99,19,382,101,393,432,401,22
8776,"[170, 169, 248, 179, 171, 203, 198, 798, 812, 88, 376, 804, 256, 173, 808]",170,169,248,179,171,203,198,798,812,88,376,804,256,173,808
8777,"[55, 41, 402, 61, 14, 57, 31, 30, 170, 5, 425, 804, 812, 42, 84]",55,41,402,61,14,57,31,30,170,5,425,804,812,42,84
8778,"[409, 21, 55, 9, 54, 88, 712, 24, 425, 41, 14, 398, 402, 61, 42]",409,21,55,9,54,88,712,24,425,41,14,398,402,61,42
8779,"[382, 425, 383, 395, 437, 9, 82, 57, 11, 799, 14, 169, 808, 420, 402]",382,425,383,395,437,9,82,57,11,799,14,169,808,420,402
8780,"[57, 61, 84, 14, 382, 41, 393, 11, 16, 22, 398, 383, 440, 86, 82]",57,61,84,14,382,41,393,11,16,22,398,383,440,86,82
8781,"[382, 384, 409, 57, 383, 5, 379, 380, 19, 17, 43, 88, 84, 9, 14]",382,384,409,57,383,5,379,380,19,17,43,88,84,9,14
8782,"[61, 14, 398, 54, 425, 57, 437, 55, 23, 29, 84, 41, 22, 27, 82]",61,14,398,54,425,57,437,55,23,29,84,41,22,27,82
8783,"[55, 14, 23, 89, 57, 19, 54, 88, 398, 383, 9, 17, 61, 409, 0]",55,14,23,89,57,19,54,88,398,383,9,17,61,409,0
8784,"[57, 84, 61, 425, 398, 23, 41, 430, 383, 409, 169, 86, 22, 382, 88]",57,84,61,425,398,23,41,430,383,409,169,86,22,382,88
8785,"[57, 14, 84, 22, 398, 61, 17, 9, 23, 409, 430, 19, 440, 395, 55]",57,14,84,22,398,61,17,9,23,409,430,19,440,395,55
8786,"[398, 57, 23, 22, 61, 430, 412, 19, 382, 84, 420, 419, 41, 432, 440]",398,57,23,22,61,430,412,19,382,84,420,419,41,432,440
8787,"[57, 84, 55, 14, 409, 23, 61, 425, 22, 54, 17, 16, 29, 396, 432]",57,84,55,14,409,23,61,425,22,54,17,16,29,396,432
8788,"[54, 9, 61, 712, 23, 409, 14, 398, 425, 16, 57, 55, 88, 21, 420]",54,9,61,712,23,409,14,398,425,16,57,55,88,21,420
8789,"[712, 713, 798, 179, 804, 149, 168, 171, 169, 198, 146, 19, 135, 152, 298]",712,713,798,179,804,149,168,171,169,198,146,19,135,152,298
8790,"[57, 22, 61, 14, 398, 84, 383, 430, 41, 432, 382, 17, 421, 402, 384]",57,22,61,14,398,84,383,430,41,432,382,17,421,402,384
8791,"[57, 61, 55, 22, 398, 430, 19, 382, 432, 23, 0, 420, 383, 14, 84]",57,61,55,22,398,430,19,382,432,23,0,420,383,14,84
8792,"[14, 41, 402, 798, 57, 420, 84, 398, 169, 383, 146, 799, 23, 19, 87]",14,41,402,798,57,420,84,398,169,383,146,799,23,19,87
8793,"[61, 14, 398, 409, 712, 17, 402, 23, 57, 19, 388, 43, 88, 22, 383]",61,14,398,409,712,17,402,23,57,19,388,43,88,22,383
8794,"[57, 61, 14, 22, 388, 23, 420, 430, 798, 169, 425, 5, 17, 382, 398]",57,61,14,22,388,23,420,430,798,169,425,5,17,382,398
8795,"[14, 57, 398, 17, 22, 23, 82, 402, 376, 409, 61, 41, 5, 19, 395]",14,57,398,17,22,23,82,402,376,409,61,41,5,19,395
8796,"[14, 61, 19, 17, 22, 57, 15, 383, 23, 379, 169, 409, 24, 376, 382]",14,61,19,17,22,57,15,383,23,379,169,409,24,376,382
8797,"[14, 61, 398, 84, 57, 383, 82, 409, 22, 402, 437, 27, 19, 412, 382]",14,61,398,84,57,383,82,409,22,402,437,27,19,412,382
8798,"[57, 14, 19, 22, 383, 382, 379, 376, 5, 61, 388, 430, 16, 398, 84]",57,14,19,22,383,382,379,376,5,61,388,430,16,398,84
8799,"[61, 22, 57, 409, 14, 398, 41, 17, 88, 23, 55, 16, 9, 430, 383]",61,22,57,409,14,398,41,17,88,23,55,16,9,430,383
8800,"[57, 398, 430, 14, 54, 84, 61, 17, 420, 382, 383, 31, 409, 388, 21]",57,398,430,14,54,84,61,17,420,382,383,31,409,388,21
8801,"[14, 23, 17, 22, 409, 402, 19, 9, 420, 398, 61, 382, 41, 169, 25]",14,23,17,22,409,402,19,9,420,398,61,382,41,169,25
8802,"[55, 14, 57, 23, 22, 798, 169, 19, 432, 440, 61, 430, 383, 425, 805]",55,14,57,23,22,798,169,19,432,440,61,430,383,425,805
8803,"[57, 61, 17, 14, 23, 398, 409, 22, 84, 9, 430, 19, 55, 402, 100]",57,61,17,14,23,398,409,22,84,9,430,19,55,402,100
8804,"[398, 14, 57, 712, 84, 22, 61, 798, 430, 29, 17, 383, 804, 384, 41]",398,14,57,712,84,22,61,798,430,29,17,383,804,384,41
8805,"[57, 61, 398, 84, 384, 431, 14, 22, 396, 430, 17, 16, 25, 382, 23]",57,61,398,84,384,431,14,22,396,430,17,16,25,382,23
8806,"[398, 57, 27, 22, 411, 61, 23, 400, 435, 16, 420, 19, 402, 41, 31]",398,57,27,22,411,61,23,400,435,16,420,19,402,41,31
8807,"[398, 402, 425, 14, 57, 169, 61, 409, 54, 411, 0, 41, 157, 431, 55]",398,402,425,14,57,169,61,409,54,411,0,41,157,431,55
8808,"[14, 57, 22, 409, 9, 23, 84, 430, 17, 398, 16, 61, 411, 88, 25]",14,57,22,409,9,23,84,430,17,398,16,61,411,88,25
8809,"[61, 57, 14, 398, 84, 22, 23, 15, 16, 430, 19, 100, 88, 431, 411]",61,57,14,398,84,22,23,15,16,430,19,100,88,431,411
8810,"[14, 57, 409, 61, 398, 23, 22, 9, 408, 430, 17, 19, 55, 41, 16]",14,57,409,61,398,23,22,9,408,430,17,19,55,41,16
8811,"[57, 14, 19, 61, 22, 383, 420, 55, 398, 376, 23, 409, 382, 17, 5]",57,14,19,61,22,383,420,55,398,376,23,409,382,17,5
8812,"[23, 14, 61, 22, 57, 398, 409, 19, 31, 400, 9, 25, 383, 77, 382]",23,14,61,22,57,398,409,19,31,400,9,25,383,77,382
8813,"[61, 23, 398, 19, 57, 383, 84, 22, 402, 17, 382, 88, 14, 425, 5]",61,23,398,19,57,383,84,22,402,17,382,88,14,425,5
8814,"[57, 14, 61, 17, 409, 100, 22, 84, 430, 382, 23, 440, 393, 15, 25]",57,14,61,17,409,100,22,84,430,382,23,440,393,15,25
8815,"[61, 57, 84, 420, 23, 100, 14, 382, 383, 99, 398, 169, 396, 89, 445]",61,57,84,420,23,100,14,382,383,99,398,169,396,89,445
8816,"[57, 398, 61, 14, 430, 17, 382, 84, 88, 22, 383, 25, 41, 55, 9]",57,398,61,14,430,17,382,84,88,22,383,25,41,55,9
8817,"[57, 22, 23, 14, 388, 420, 29, 398, 61, 92, 409, 86, 67, 169, 30]",57,22,23,14,388,420,29,398,61,92,409,86,67,169,30
8818,"[14, 57, 84, 23, 17, 398, 99, 425, 395, 22, 16, 109, 383, 19, 61]",14,57,84,23,17,398,99,425,395,22,16,109,383,19,61
8819,"[55, 61, 42, 64, 57, 54, 89, 134, 443, 179, 88, 301, 409, 412, 414]",55,61,42,64,57,54,89,134,443,179,88,301,409,412,414
8820,"[82, 89, 84, 88, 385, 57, 392, 402, 15, 380, 798, 169, 19, 229, 399]",82,89,84,88,385,57,392,402,15,380,798,169,19,229,399
8821,"[57, 14, 84, 61, 22, 398, 430, 23, 17, 420, 402, 409, 388, 55, 395]",57,14,84,61,22,398,430,23,17,420,402,409,388,55,395
8822,"[57, 61, 398, 395, 88, 169, 14, 21, 22, 430, 382, 27, 23, 409, 437]",57,61,398,395,88,169,14,21,22,430,382,27,23,409,437
8823,"[57, 421, 382, 55, 25, 443, 384, 82, 402, 22, 432, 420, 798, 799, 23]",57,421,382,55,25,443,384,82,402,22,432,420,798,799,23
8824,"[57, 14, 61, 54, 398, 402, 23, 22, 17, 382, 169, 41, 383, 89, 430]",57,14,61,54,398,402,23,22,17,382,169,41,383,89,430
8825,"[41, 14, 425, 382, 384, 55, 383, 54, 412, 380, 26, 0, 61, 92, 22]",41,14,425,382,384,55,383,54,412,380,26,0,61,92,22
8826,"[57, 14, 409, 61, 17, 84, 23, 22, 9, 16, 398, 425, 41, 420, 430]",57,14,409,61,17,84,23,22,9,16,398,425,41,420,430
8827,"[57, 61, 84, 398, 22, 17, 9, 409, 23, 55, 14, 402, 430, 383, 420]",57,61,84,398,22,17,9,409,23,55,14,402,430,383,420
8828,"[425, 55, 23, 412, 9, 67, 395, 398, 402, 14, 397, 29, 54, 41, 42]",425,55,23,412,9,67,395,398,402,14,397,29,54,41,42
8829,"[55, 89, 104, 198, 427, 57, 812, 406, 808, 61, 170, 276, 88, 404, 383]",55,89,104,198,427,57,812,406,808,61,170,276,88,404,383
8830,"[57, 61, 398, 84, 17, 16, 14, 409, 23, 430, 22, 41, 420, 402, 10]",57,61,398,84,17,16,14,409,23,430,22,41,420,402,10
8831,"[14, 17, 57, 61, 16, 409, 84, 55, 23, 18, 19, 388, 9, 398, 22]",14,17,57,61,16,409,84,55,23,18,19,388,9,398,22
8832,"[57, 61, 398, 23, 14, 84, 17, 409, 420, 402, 22, 430, 25, 440, 382]",57,61,398,23,14,84,17,409,420,402,22,430,25,440,382
8833,"[61, 798, 398, 88, 89, 384, 812, 14, 712, 134, 57, 30, 392, 27, 42]",61,798,398,88,89,384,812,14,712,134,57,30,392,27,42
8834,"[57, 61, 398, 22, 14, 54, 23, 5, 382, 430, 17, 425, 21, 55, 84]",57,61,398,22,14,54,23,5,382,430,17,425,21,55,84
8835,"[14, 409, 17, 61, 398, 712, 22, 88, 798, 383, 16, 420, 804, 57, 169]",14,409,17,61,398,712,22,88,798,383,16,420,804,57,169
8836,"[57, 61, 17, 14, 84, 430, 23, 22, 409, 15, 19, 9, 398, 0, 420]",57,61,17,14,84,430,23,22,409,15,19,9,398,0,420
8837,"[57, 61, 398, 22, 84, 402, 14, 9, 55, 396, 23, 420, 54, 169, 383]",57,61,398,22,84,402,14,9,55,396,23,420,54,169,383
8838,"[14, 22, 402, 23, 17, 382, 57, 379, 383, 42, 19, 398, 41, 5, 88]",14,22,402,23,17,382,57,379,383,42,19,398,41,5,88
8839,"[57, 61, 383, 169, 382, 84, 26, 42, 376, 19, 17, 384, 87, 16, 41]",57,61,383,169,382,84,26,42,376,19,17,384,87,16,41
8840,"[57, 14, 61, 398, 22, 23, 409, 17, 84, 712, 383, 382, 19, 41, 430]",57,14,61,398,22,23,409,17,84,712,383,382,19,41,430
8841,"[57, 61, 17, 84, 382, 398, 22, 430, 23, 440, 19, 14, 409, 5, 384]",57,61,17,84,382,398,22,430,23,440,19,14,409,5,384
8842,"[57, 61, 430, 22, 14, 398, 84, 420, 432, 17, 382, 431, 5, 19, 379]",57,61,430,22,14,398,84,420,432,17,382,431,5,19,379
8843,"[57, 84, 398, 61, 22, 21, 420, 82, 14, 17, 425, 395, 409, 23, 85]",57,84,398,61,22,21,420,82,14,17,425,395,409,23,85
8844,"[57, 61, 14, 22, 19, 382, 383, 17, 23, 420, 398, 409, 379, 388, 402]",57,61,14,22,19,382,383,17,23,420,398,409,379,388,402
8845,"[14, 57, 398, 41, 23, 55, 22, 17, 84, 61, 42, 19, 395, 402, 29]",14,57,398,41,23,55,22,17,84,61,42,19,395,402,29
8846,"[14, 57, 61, 23, 84, 398, 100, 41, 17, 402, 400, 420, 409, 9, 19]",14,57,61,23,84,398,100,41,17,402,400,420,409,9,19
8847,"[41, 409, 382, 383, 398, 57, 14, 17, 402, 42, 23, 61, 420, 411, 89]",41,409,382,383,398,57,14,17,402,42,23,61,420,411,89
8848,"[61, 409, 16, 14, 23, 57, 398, 9, 89, 84, 22, 17, 169, 382, 88]",61,409,16,14,23,57,398,9,89,84,22,17,169,382,88
8849,"[712, 376, 20, 398, 383, 169, 57, 380, 798, 17, 15, 61, 379, 55, 22]",712,376,20,398,383,169,57,380,798,17,15,61,379,55,22
8850,"[23, 420, 84, 89, 398, 382, 421, 383, 25, 86, 412, 384, 57, 17, 16]",23,420,84,89,398,382,421,383,25,86,412,384,57,17,16
8851,"[57, 55, 409, 84, 54, 14, 9, 61, 398, 430, 420, 382, 22, 412, 23]",57,55,409,84,54,14,9,61,398,430,420,382,22,412,23
8852,"[61, 57, 398, 82, 84, 22, 16, 23, 430, 17, 100, 409, 87, 395, 14]",61,57,398,82,84,22,16,23,430,17,100,409,87,395,14
8853,"[55, 425, 14, 169, 798, 23, 54, 383, 170, 27, 382, 22, 31, 812, 171]",55,425,14,169,798,23,54,383,170,27,382,22,31,812,171
8854,"[14, 157, 5, 420, 23, 55, 400, 798, 419, 170, 171, 440, 31, 19, 89]",14,157,5,420,23,55,400,798,419,170,171,440,31,19,89
8855,"[57, 61, 14, 22, 55, 430, 17, 398, 84, 16, 409, 420, 62, 88, 169]",57,61,14,22,55,430,17,398,84,16,409,420,62,88,169
8856,"[57, 61, 430, 84, 22, 14, 432, 440, 398, 420, 82, 409, 85, 431, 23]",57,61,430,84,22,14,432,440,398,420,82,409,85,431,23
8857,"[14, 23, 398, 22, 409, 61, 402, 17, 84, 57, 10, 395, 16, 19, 9]",14,23,398,22,409,61,402,17,84,57,10,395,16,19,9
8858,"[57, 169, 17, 23, 799, 14, 808, 398, 798, 198, 383, 19, 61, 205, 22]",57,169,17,23,799,14,808,398,798,198,383,19,61,205,22
8859,"[57, 398, 61, 5, 17, 382, 425, 84, 430, 22, 420, 393, 383, 16, 19]",57,398,61,5,17,382,425,84,430,22,420,393,383,16,19
8860,"[57, 14, 16, 23, 398, 61, 17, 430, 382, 55, 27, 26, 431, 388, 383]",57,14,16,23,398,61,17,430,382,55,27,26,431,388,383
8861,"[57, 61, 14, 84, 409, 398, 22, 9, 54, 17, 23, 430, 440, 19, 420]",57,61,14,84,409,398,22,9,54,17,23,430,440,19,420
8862,"[57, 14, 61, 398, 23, 92, 412, 409, 400, 22, 17, 9, 383, 430, 88]",57,14,61,398,23,92,412,409,400,22,17,9,383,430,88
8863,"[420, 55, 54, 23, 398, 82, 92, 57, 798, 712, 392, 804, 388, 84, 805]",420,55,54,23,398,82,92,57,798,712,392,804,388,84,805
8864,"[57, 398, 15, 23, 31, 22, 61, 430, 440, 409, 14, 92, 82, 17, 420]",57,398,15,23,31,22,61,430,440,409,14,92,82,17,420
8865,"[57, 398, 82, 425, 17, 84, 22, 61, 23, 27, 85, 86, 30, 14, 29]",57,398,82,425,17,84,22,61,23,27,85,86,30,14,29
8866,"[61, 57, 14, 22, 398, 420, 10, 425, 84, 382, 88, 396, 62, 402, 169]",61,57,14,22,398,420,10,425,84,382,88,396,62,402,169
8867,"[57, 61, 398, 14, 430, 84, 23, 100, 16, 409, 22, 420, 86, 17, 9]",57,61,398,14,430,84,23,100,16,409,22,420,86,17,9
8868,"[57, 61, 9, 409, 55, 17, 84, 420, 16, 398, 798, 23, 14, 396, 430]",57,61,9,409,55,17,84,420,16,398,798,23,14,396,430
8869,"[379, 31, 61, 412, 5, 0, 169, 23, 388, 57, 384, 377, 382, 395, 62]",379,31,61,412,5,0,169,23,388,57,384,377,382,395,62
8870,"[0, 14, 23, 409, 398, 55, 9, 22, 61, 16, 57, 29, 403, 17, 384]",0,14,23,409,398,55,9,22,61,16,57,29,403,17,384
8871,"[14, 57, 22, 398, 84, 440, 9, 432, 420, 16, 394, 61, 88, 89, 20]",14,57,22,398,84,440,9,432,420,16,394,61,88,89,20
8872,"[57, 402, 61, 15, 42, 43, 55, 62, 23, 413, 84, 14, 393, 41, 22]",57,402,61,15,42,43,55,62,23,413,84,14,393,41,22
8873,"[57, 19, 55, 84, 23, 61, 22, 82, 376, 379, 440, 77, 395, 24, 398]",57,19,55,84,23,61,22,82,376,379,440,77,395,24,398
8874,"[57, 14, 398, 84, 55, 22, 23, 19, 29, 87, 17, 61, 169, 430, 388]",57,14,398,84,55,22,23,19,29,87,17,61,169,430,388
8875,"[57, 22, 17, 84, 14, 379, 382, 5, 85, 383, 432, 61, 55, 409, 380]",57,22,17,84,14,379,382,5,85,383,432,61,55,409,380
8876,"[57, 61, 14, 84, 409, 55, 22, 398, 425, 430, 23, 17, 420, 16, 9]",57,61,14,84,409,55,22,398,425,430,23,17,420,16,9
8877,"[57, 22, 398, 84, 14, 23, 61, 17, 409, 430, 420, 82, 29, 804, 19]",57,22,398,84,14,23,61,17,409,430,420,82,29,804,19
8878,"[14, 57, 61, 22, 17, 398, 23, 409, 25, 19, 42, 382, 402, 383, 430]",14,57,61,22,17,398,23,409,25,19,42,382,402,383,430
8879,"[14, 61, 17, 409, 22, 398, 57, 23, 402, 84, 379, 19, 99, 382, 41]",14,61,17,409,22,398,57,23,402,84,379,19,99,382,41
8880,"[57, 432, 61, 14, 430, 398, 383, 22, 88, 393, 440, 84, 41, 425, 25]",57,432,61,14,430,398,383,22,88,393,440,84,41,425,25
8881,"[57, 23, 61, 398, 14, 17, 420, 430, 19, 22, 409, 15, 432, 84, 100]",57,23,61,398,14,17,420,430,19,22,409,15,432,84,100
8882,"[57, 84, 398, 61, 17, 409, 14, 55, 22, 88, 383, 23, 54, 82, 9]",57,84,398,61,17,409,14,55,22,88,383,23,54,82,9
8883,"[57, 84, 61, 55, 14, 384, 25, 421, 430, 24, 432, 425, 409, 23, 41]",57,84,61,55,14,384,25,421,430,24,432,425,409,23,41
8884,"[425, 57, 29, 395, 14, 22, 402, 104, 398, 84, 41, 61, 382, 23, 17]",425,57,29,395,14,22,402,104,398,84,41,61,382,23,17
8885,"[398, 41, 383, 402, 395, 382, 67, 412, 54, 61, 169, 420, 384, 425, 30]",398,41,383,402,395,382,67,412,54,61,169,420,384,425,30
8886,"[398, 61, 14, 57, 22, 84, 23, 21, 402, 41, 388, 395, 420, 89, 383]",398,61,14,57,22,84,23,21,402,41,388,395,420,89,383
8887,"[57, 398, 14, 23, 29, 22, 84, 19, 382, 395, 55, 402, 420, 383, 388]",57,398,14,23,29,22,84,19,382,395,55,402,420,383,388
8888,"[57, 55, 14, 61, 17, 19, 88, 398, 376, 22, 388, 409, 41, 84, 420]",57,55,14,61,17,19,88,398,376,22,388,409,41,84,420
8889,"[61, 57, 420, 382, 398, 22, 88, 383, 0, 804, 14, 434, 21, 388, 798]",61,57,420,382,398,22,88,383,0,804,14,434,21,388,798
8890,"[382, 0, 383, 380, 388, 420, 392, 409, 20, 92, 431, 26, 712, 14, 23]",382,0,383,380,388,420,392,409,20,92,431,26,712,14,23
8891,"[17, 14, 409, 382, 57, 19, 420, 84, 379, 22, 712, 5, 398, 383, 23]",17,14,409,382,57,19,420,84,379,22,712,5,398,383,23
8892,"[57, 61, 84, 382, 409, 22, 14, 398, 9, 55, 23, 17, 16, 82, 384]",57,61,84,382,409,22,14,398,9,55,23,17,16,82,384
8893,"[14, 17, 398, 388, 22, 409, 383, 54, 57, 434, 712, 169, 61, 379, 382]",14,17,398,388,22,409,383,54,57,434,712,169,61,379,382
8894,"[57, 84, 55, 440, 430, 14, 398, 61, 394, 441, 420, 23, 24, 42, 22]",57,84,55,440,430,14,398,61,394,441,420,23,24,42,22
8895,"[14, 23, 22, 57, 17, 61, 84, 398, 409, 798, 383, 420, 432, 19, 388]",14,23,22,57,17,61,84,398,409,798,383,420,432,19,388
8896,"[61, 41, 55, 23, 402, 398, 430, 14, 21, 57, 100, 9, 384, 171, 412]",61,41,55,23,402,398,430,14,21,57,100,9,384,171,412
8897,"[57, 61, 14, 84, 398, 19, 402, 55, 22, 382, 16, 9, 420, 383, 17]",57,61,14,84,398,19,402,55,22,382,16,9,420,383,17
8898,"[61, 57, 0, 398, 402, 23, 409, 432, 14, 804, 441, 22, 420, 394, 169]",61,57,0,398,402,23,409,432,14,804,441,22,420,394,169
